CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
17,NoH_baseline,16APSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,22,41,1.79999860736892,34.8945566180696,34.9046204958633,0.0486550599640688,0,NaN,NaN,1,OK,,3.6826807
18,NoH_baseline,16APSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,22,41,1.80781990978081,34.8568966993807,34.8538729828248,0.061178662493696,0,NaN,NaN,1,OK,,3.5884437
19,NoH_baseline,32APSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,23,44,1.90272342931253,34.4124866814747,34.4455236899521,0.0769419609551054,0,NaN,NaN,1,OK,,2.9193035
20,NoH_baseline,32APSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0.5,27.027027027027,NaN,0,10,1.92955756934271,34.2908451899999,34.3345768594386,0.109954922379359,0,NaN,NaN,1,OK,,17.9899688
21,NoH_baseline,32APSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,22,43,1.91156981286144,34.3721967278209,34.3394182894469,0.0264039526053654,0,NaN,NaN,1,OK,,4.5211814
22,NoH_baseline,32APSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,11,30,1.89718789652686,34.4377930935211,34.4470869086153,-0.0438184984417634,0,NaN,NaN,1,OK,,4.0676093
23,NoH_baseline,32APSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,22,43,1.88331076220681,34.50156023614,34.4581621645637,-0.027905608473601,0,NaN,NaN,1,OK,,3.7172084
24,NoH_baseline,32APSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,22,41,1.9310935840397,34.2839335814063,34.2523873756387,-0.0239523474185724,0,NaN,NaN,1,OK,,3.5196893
25,NoH_baseline,GMSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,24,45,3.71744322673128,28.5951131071254,28.5951131071254,NaN,0,NaN,NaN,1,OK,,4.8139753
26,NoH_baseline,GMSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,23,44,3.73467815930106,28.5549363624442,28.5549363624442,NaN,0,NaN,NaN,1,OK,,11.7197651
27,NoH_baseline,GMSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,23,44,3.74758602788259,28.5249677779679,28.5249677779679,NaN,0,NaN,NaN,1,OK,,7.8273694
28,NoH_baseline,GMSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,23,44,3.74872892428481,28.5223192574194,28.5223192574194,NaN,0,NaN,NaN,1,OK,,6.9929547
29,NoH_baseline,GMSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,24,43,3.74426312762717,28.5326727774121,28.5326727774121,NaN,0,NaN,NaN,1,OK,,6.0737883
30,NoH_baseline,GMSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,24,43,3.74932328329752,28.5209422233157,28.5209422233157,NaN,0,NaN,NaN,1,OK,,5.7187171
31,H_EQ_rawGain,QPSK,none,none,1115,NaN,0,NaN,1,1,0,0,0,100,0,24,45,3.55242914479536,28.9894915112541,28.9894915112534,-0.00382531350146596,14.0969454777835,1.92865493310657e-15,4.31208279649419,1,OK,,6.6463199
32,H_EQ_rawGain,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.000198736241337138,100,0.0909090909090909,22,41,3.60065158401319,28.8723780194569,28.8723780194562,-0.00232433179305665,13.7879859877658,1.92865493310657e-15,4.08609040253356,1,OK,,33.5612226
33,H_EQ_rawGain,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0,100,0,24,43,1.67905305624804,35.4987116082491,35.4987116082458,0.00635174189922719,14.0445438680577,1.92865493310657e-15,4.29431418912407,1,OK,,12.8552214
34,H_EQ_rawGain,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,5.13826606875934e-05,100,0.0416666666666667,24,43,4.64592839430414,26.6585497615647,26.6585497615643,0.000360222917164452,14.1058812345887,1.92865493310657e-15,4.31310991845517,1,OK,,18.3252897
35,H_EQ_rawGain,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0,100,0,22,41,2.41428466393536,32.344230486864,32.3442304868624,0.00853492743951393,14.2599921361283,1.92865493310657e-15,4.39514921177039,1,OK,,9.6370016
36,H_EQ_rawGain,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.5,15.625,NaN,0,5,7.29527392630046,22.7391679275086,22.7391679275085,0.0136131494542597,14.2712163191701,1.92865493310657e-15,4.4061846875635,1,OK,,25.260043
37,H_EQ_rawGain,8PSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,1,43.7347112859828,7.18347472234841,7.1834747223484,0.240073557622807,14.5260037974489,1.92865493310657e-15,4.53317044968685,1,OK,,70.990101
38,H_EQ_rawGain,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,1,25.7381192073959,11.7884638399248,11.7884638399248,-0.198685600847177,14.105884427264,1.92865493310657e-15,4.31310991845517,1,OK,,242.1025562
39,H_EQ_rawGain,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.5,100,NaN,0,48,42.7704863644186,7.37711622274209,7.37711622274209,-0.26591220352231,14.0972980573129,1.92865493310657e-15,4.31208279649419,1,OK,,156.2113923
40,H_EQ_rawGain,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,0,41.8629702899141,7.56339921093828,7.56339921093828,-0.117336075117938,14.1710504848591,1.92865493310657e-15,4.34109228202262,1,OK,,128.5001334
41,H_EQ_rawGain,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,1,22.9401498770445,12.7880749801678,12.7880749801678,-0.1107651870695,14.2036288939235,1.92865493310657e-15,4.34727174367576,1,OK,,96.2725253
42,H_EQ_rawGain,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,1,27.4629013457381,11.2250716639934,11.2250716639934,-0.489934455901312,14.2494841369022,1.92865493310657e-15,4.37580296263653,1,OK,,87.4133246
43,H_EQ_rawGain,16APSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.000253460713589394,100,0.173913043478261,23,44,3.20928135756799,29.8718441331115,29.9159517986101,0.385147904791522,14.7466386505965,1.92865493310657e-15,4.63732438790321,1,OK,,3.2535301
44,H_EQ_rawGain,16APSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0,100,0,24,43,2.21801696109526,33.0807027428001,33.0847310928636,-0.104243853583492,14.1393178420039,1.92865493310657e-15,4.34248659395504,1,OK,,6.6102068
45,H_EQ_rawGain,16APSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.000285364859355891,100,0.0454545454545455,22,41,4.55632124116661,26.8277132759336,26.8054903110033,-0.0156211379007777,14.2158820912885,1.92865493310657e-15,4.35171535668918,1,OK,,4.9562657
46,H_EQ_rawGain,16APSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.000234406848756625,100,0.0454545454545455,22,41,4.07775921902346,27.7915684349961,27.75311158877,-0.160098381632218,14.3560744506763,1.92865493310657e-15,4.43114252818872,1,OK,,4.4536483
47,H_EQ_rawGain,16APSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.000504032258064516,100,0.0454545454545455,22,41,2.12521115308036,33.451958271691,33.4620221494855,-0.0669646483058209,14.6532192062827,1.92865493310657e-15,4.60508568580484,1,OK,,4.800655
48,H_EQ_rawGain,16APSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.000723508459483526,100,0.0454545454545455,22,41,3.06205393815816,30.2797432692402,30.2767195526862,0.110365352276786,14.6615977544842,1.92865493310657e-15,4.59790855574615,1,OK,,4.9449052
49,H_EQ_rawGain,32APSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.000151101579255215,100,0.260869565217391,23,44,3.8332708529782,28.3286098617276,28.3620205849363,0.0965440524513044,14.9766935159838,1.92865493310657e-15,4.74373200747648,1,OK,,3.1241959
50,H_EQ_rawGain,32APSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.5,27.027027027027,NaN,0,10,3.57350332296775,28.9381161943239,28.9835439756956,-0.00621695440196386,14.1587232971103,1.92865493310657e-15,4.3257718223743,1,OK,,18.3087306
51,H_EQ_rawGain,32APSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.000321035466775377,100,0.0454545454545455,22,41,2.22627965119733,33.0484056648636,33.0152477722429,-0.017295654561854,14.6571049059716,1.92865493310657e-15,4.60414158619698,1,OK,,4.7353227
52,H_EQ_rawGain,32APSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.00132490827558092,100,0.0909090909090909,11,30,3.72555659182005,28.5761767042273,28.5829704108104,-0.0871593301779278,14.7539069321054,1.92865493310657e-15,4.64160870259282,1,OK,,4.3568729
53,H_EQ_rawGain,32APSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.0011760752688172,100,0.136363636363636,22,41,2.99545685711235,30.4707386214754,30.4273405499007,-0.175543340396325,14.7230335709864,1.92865493310657e-15,4.60951956243465,1,OK,,3.9244739
54,H_EQ_rawGain,32APSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.00159374241075042,100,0.0909090909090909,22,43,3.75786272567216,28.5011817735442,28.4696355677785,-0.0840173339759235,14.7589168929928,1.92865493310657e-15,4.63729153735724,1,OK,,3.7597413
55,H_EQ_rawGain,GMSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.5,77.7777777777778,NaN,0,35,4.50513848523066,26.9258370906035,26.9258370906035,NaN,13.783931048077,1.92865493310657e-15,4.08609040253356,1,OK,,11.8935936
56,H_EQ_rawGain,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.5,63.6363636363636,NaN,0,28,6.28542386697543,24.0333085938281,24.0333085938281,NaN,14.154878040773,1.92865493310657e-15,4.26927496228855,1,OK,,36.9269795
57,H_EQ_rawGain,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.5,54.5454545454545,NaN,0,24,4.00621632699921,27.9453120689693,27.9453120689693,NaN,13.9722279480422,1.92865493310657e-15,4.20748732733662,1,OK,,22.9656023
58,H_EQ_rawGain,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.5,75,NaN,0,33,4.19689855865048,27.5414305559691,27.5414305559691,NaN,13.8120498744668,1.92865493310657e-15,4.11979756372699,1,OK,,19.328365
59,H_EQ_rawGain,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,1,4.2144038504929,27.5052769984936,27.5052769984936,NaN,13.7176172267237,1.92865493310657e-15,4.06863453274799,1,OK,,15.2410615
60,H_EQ_rawGain,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.189113980409617,88.6363636363636,0.25,4,39,3.95239091073776,28.0628021623537,28.0628021623537,NaN,13.7321000410175,1.92865493310657e-15,4.06431990250912,1,OK,,15.3710611
61,H_EQ_normH,QPSK,none,none,1115,NaN,0,NaN,1,1,1,0,0,100,0,24,45,3.54703501784662,29.0026904793207,29.00269047932,-0.00378611964043006,14.0969454777835,-14.0969454777835,0.850824167144527,1,OK,,6.8036367
62,H_EQ_normH,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,1,0,0.000127395026498166,100,0.0454545454545455,22,41,3.56869550555865,28.9498101218456,28.9498101218449,-0.00176809392004187,13.7879859877658,-13.7879859877658,0.835427316460014,1,OK,,33.7862101
63,H_EQ_normH,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,1,0,0,100,0,24,43,1.67352460031811,35.5273579851693,35.527357985166,0.000898489578730733,14.0445438680577,-14.0445438680577,0.852445500150915,1,OK,,11.8689847
64,H_EQ_normH,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,1,0,3.73692077727952e-05,100,0.0416666666666667,24,43,4.59476841132366,26.7547274667058,26.7547274667054,0.00208859992147631,14.1058812345887,-14.1058812345887,0.850151772128285,1,OK,,17.5691584
65,H_EQ_normH,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,1,0,0,100,0,22,41,2.43234222793465,32.2795064066767,32.2795064066752,0.00888068942737171,14.2599921361283,-14.2599921361283,0.851087117390799,1,OK,,8.6725439
66,H_EQ_normH,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,1,0,0.5,15.625,NaN,0,5,6.61836371911335,23.5849873882397,23.5849873882395,0.0148693113416318,14.2712163191701,-14.27121631917,0.852122201895734,1,OK,,24.4859683
67,H_EQ_normH,8PSK,none,none,1115,NaN,0,NaN,1,1,1,0,0.000140134529147982,100,0.166666666666667,24,45,3.20847693608462,29.8740215651505,29.8740215651496,0.000137265176013433,14.5260037974489,-14.5260037974489,0.851337687089508,1,OK,,11.1125735
68,H_EQ_normH,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,1,0,0,100,0,22,41,4.6399281256342,26.6697749358085,26.6697749358081,-0.0185227909195856,14.105884427264,-14.105884427264,0.850151459637781,1,OK,,33.6712057
69,H_EQ_normH,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,1,0,0,100,0,23,42,3.55757617856381,28.9769158314754,28.9769158314747,-0.000627441580189346,14.0972980573129,-14.0972980573129,0.850789631005044,1,OK,,20.8202828
70,H_EQ_normH,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,1,0,0.000183448838157358,100,0.0454545454545455,22,43,1.91481325757327,34.3574714851869,34.3574714851843,-0.00477125729505277,14.1710504848591,-14.1710504848591,0.849271389775789,1,OK,,17.1495161
71,H_EQ_normH,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,1,0,0.000315656565656566,100,0.0454545454545455,22,41,4.51892213383386,26.8993028398403,26.8993028398399,0.00304625546233915,14.2036288939235,-14.2036288939235,0.847296365832189,1,OK,,14.5350253
72,H_EQ_normH,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,1,0,0.000242855986400065,100,0.0454545454545455,22,43,5.62648951016275,24.9952497295364,24.9952497295362,-0.00551272698760574,14.2494841369022,-14.2494841369022,0.848366578579532,1,OK,,13.5417089
73,H_EQ_normH,16APSK,none,none,1115,NaN,0,NaN,1,1,1,0,0.00024858646909729,100,0.173913043478261,23,44,3.21145004382805,29.8659765865492,29.9100842520478,0.364965807458353,14.7466386505965,-14.7466386505965,0.84905445288592,1,OK,,3.2341987
74,H_EQ_normH,16APSK,convolutional,1/2,1115,NaN,0,NaN,1,1,1,0,0,100,0,24,43,2.23153134999443,33.0279401506213,33.0319685006849,-0.099930877738977,14.1393178420039,-14.1393178420039,0.852653529785859,1,OK,,6.5665669
75,H_EQ_normH,16APSK,convolutional,2/3,1115,NaN,0,NaN,1,1,1,0,0.000229311047696698,100,0.0454545454545455,22,41,4.48167472171758,26.9711933517779,26.9469444671367,-0.00694345222136789,14.2158820912885,-14.2158820912885,0.846966778951856,1,OK,,4.8300497
76,H_EQ_normH,16APSK,convolutional,3/4,1115,NaN,0,NaN,1,1,1,0,0.000295556461475744,100,0.0454545454545455,22,41,4.06737204291806,27.8137220163959,27.7752651701698,-0.123077836422049,14.3560744506763,-14.3560744506763,0.848617526195427,1,OK,,4.3716261
77,H_EQ_normH,16APSK,convolutional,5/6,1116,NaN,0,NaN,1,1,1,0,0.000330930270446399,100,0.0454545454545455,22,41,2.1367675536481,33.4048543920827,33.4149182698772,-0.068576557428349,14.6532192062827,-14.6532192062827,0.852269124009127,1,OK,,3.926944
78,H_EQ_normH,16APSK,convolutional,7/8,1123,NaN,0,NaN,1,1,1,0,0.000708329960333522,100,0.0454545454545455,22,41,3.08705216183508,30.2091206438809,30.2060969273269,0.0986247234276187,14.6615977544842,-14.6615977544842,0.850120407934305,1,OK,,3.7659452
79,H_EQ_normH,32APSK,none,none,1115,NaN,0,NaN,1,1,1,0,0.000160850068239423,100,0.260869565217391,23,44,3.81203092089153,28.3768717056999,28.4093292420699,0.0710675072906012,14.9766935159838,-14.9766935159838,0.84583464602728,1,OK,,3.1417896
80,H_EQ_normH,32APSK,convolutional,1/2,1115,NaN,0,NaN,1,1,1,0,0.5,27.027027027027,NaN,0,10,3.5102070221345,29.0933453862429,29.1374498512981,-0.0143946528793543,14.1587232971103,-14.1587232971103,0.847476067143542,1,OK,,18.3309979
81,H_EQ_normH,32APSK,convolutional,2/3,1115,NaN,0,NaN,1,1,1,0,0.000402568283734203,100,0.0909090909090909,22,41,2.21876155759361,33.0777873468464,33.0446294542257,-0.0101586822946779,14.6571049059716,-14.6571049059716,0.851713292535623,1,OK,,4.7227627
82,H_EQ_normH,32APSK,convolutional,3/4,1115,NaN,0,NaN,1,1,1,0,0.00120260905014268,100,0.0909090909090909,11,30,3.65763333042006,28.735996674605,28.7424143689053,-0.0879677421383488,14.7539069321054,-14.7539069321054,0.84912803350603,1,OK,,4.2049754
83,H_EQ_normH,32APSK,convolutional,5/6,1116,NaN,0,NaN,1,1,1,0,0.00102333822091887,100,0.136363636363636,22,41,2.99798781072474,30.4634027449365,30.4200046733618,-0.192295003469245,14.7230335709864,-14.7230335709864,0.846260331702084,1,OK,,3.8514325
84,H_EQ_normH,32APSK,convolutional,7/8,1123,NaN,0,NaN,1,1,1,0,0.00158362341131709,100,0.0909090909090909,22,41,3.72994984071483,28.565940168369,28.5343939626033,-0.0818937416766503,14.7589168929928,-14.7589168929927,0.847849084078132,1,OK,,3.7101437
85,H_EQ_normH,GMSK,none,none,1115,NaN,0,NaN,1,1,1,0,0.5,68.8888888888889,NaN,0,31,4.49308931731506,26.9490989611841,26.9490989611841,NaN,13.783931048077,-13.783931048077,0.835817420224387,1,OK,,11.6674961
86,H_EQ_normH,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,1,0,0.5,54.5454545454545,NaN,0,24,6.13704327407759,24.2408162873705,24.2408162873705,NaN,14.154878040773,-14.1548780407729,0.836777943869563,1,OK,,36.3519008
87,H_EQ_normH,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,1,0,0.5,75,NaN,0,33,4.00629783938851,27.9451353435114,27.9451353435114,NaN,13.9722279480422,-13.9722279480422,0.84219259621561,1,OK,,22.7368128
88,H_EQ_normH,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,1,0,0.5,77.2727272727273,NaN,0,34,4.1953987541752,27.5445351019126,27.5445351019126,NaN,13.8120498744668,-13.8120498744668,0.839988581999143,1,OK,,19.3586339
89,H_EQ_normH,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,1,0,0.0388888888888889,88.3720930232558,0.133333333333333,15,38,4.20258093148645,27.5296782870521,27.5296782870521,NaN,13.7176172267237,-13.7176172267237,0.83862502829555,1,OK,,16.322709
90,H_EQ_normH,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,1,0,0.5,54.5454545454545,NaN,0,24,3.9521942156988,28.0632344358693,28.0632344358693,NaN,13.7321000410175,-13.7321000410174,0.836340025810799,1,OK,,15.1614367
