CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
11,NoH_baseline,GMSK,Turbo,1/2,1115,1784,0,NaN,0,0,0,0,0,100,0,4,5,0.000892,0.00446,0.003568,3.74561453541654,28.5295383659918,28.5295383659918,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,0.4595636
12,NoH_baseline,GMSK,Turbo,1/3,1115,1784,0,NaN,0,0,0,0,0,100,0,4,5,0.001338,0.00669,0.005352,3.71732307752607,28.5953938429801,28.5953938429801,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,0.5364233
13,NoH_baseline,GMSK,Turbo,1/4,1115,1784,0,NaN,0,0,0,0,0,100,0,4,5,0.001784,0.00892,0.007136,3.75444481813948,28.5090854887469,28.5090854887469,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,0.6809211
14,NoH_baseline,GMSK,Turbo,1/6,1115,1784,0,NaN,0,0,0,0,0,100,0,4,5,0.002676,0.01338,0.010704,3.73053552981069,28.5645763882377,28.5645763882377,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,0.88618
15,NoH_baseline,GMSK,TPC,1/2_x8,1024,NaN,0,8,0,0,0,0,0,100,0,4,5,0.0008192,0.004096,0.0032768,3.73230832188149,28.5604497370913,28.5604497370913,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,11.3979826
16,NoH_baseline,GMSK,TPC,2/3_x4,1352,NaN,0,4,0,0,0,0,0,100,0,4,5,0.0008112,0.004056,0.0032448,3.74987330232426,28.5196681122775,28.5196681122775,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,official,1,OK,,6.0338961
17,H_EQ_rawGain_default_ChannelData,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,4,5,0.000446,0.00223,0.001784,3.68671049683276,28.6672192905379,28.6672192905379,NaN,16.8813582031917,1.92865493310657e-15,6.61222851280368,error,10,0.0026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8809969
18,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000892,0.003568,0.002676,3.71179963524933,28.6083095049587,28.6083095049587,NaN,15.9341299644725,1.92865493310657e-15,5.87333038804638,error,10,0.0053712,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.4393758
19,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000669,0.002676,0.002007,4.31187951318651,27.3066676627775,27.3066676627775,NaN,16.339115476345,1.92865493310657e-15,6.10028416269686,error,10,0.0040284,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1352239
20,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000594666666666667,0.00237866666666667,0.001784,3.9634299835567,28.0385761896717,28.0385761896717,NaN,16.7810915458476,1.92865493310657e-15,6.55412257832005,error,10,0.0035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0224018
21,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.00053568,0.00214272,0.00160704,3.74685489666379,28.5266625074778,28.5266625074778,NaN,17.0542857795204,1.92865493310657e-15,6.79730236607242,error,10,0.0032256,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.9786475
22,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000513371428571429,0.00205348571428571,0.00154011428571429,3.72136761569292,28.5859485206607,28.5859485206607,NaN,17.093705853653,1.92865493310657e-15,6.81781403449249,error,10,0.0030912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.9199514
23,H_EQ_rawGain_default_ChannelData,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.000892,0.00446,0.003568,3.74361375460936,28.5341793145706,28.5341793145706,NaN,14.0045449553797,1.92865493310657e-15,5.00893027591262,error,10,0.0006336,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.4159565
24,H_EQ_rawGain_default_ChannelData,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.000669,0.003345,0.002676,3.7546573744329,28.508593754726,28.508593754726,NaN,14.199473448303,1.92865493310657e-15,5.12717290172121,error,10,0.00048,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.3399426
25,H_EQ_rawGain_default_ChannelData,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.0005575,0.0027875,0.00223,3.74111246041406,28.5399847282938,28.5399847282938,NaN,14.2638470420379,1.92865493310657e-15,5.16607461017561,error,10,0.0004032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.315838
26,H_EQ_rawGain_default_ChannelData,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,4,5,0.000509714285714286,0.00254857142857143,0.00203885714285714,3.6747714790994,28.6953932592252,28.6953932592252,NaN,16.5028884878038,1.92865493310657e-15,6.33288641496654,error,10,0.0024576,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.2089205
27,H_EQ_rawGain_default_ChannelData,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.000892,0.00446,0.003568,3.78403012982973,28.4409082849043,28.4409082849043,NaN,13.3340237125724,1.92865493310657e-15,4.61424646992132,error,10,0.001092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.5431129
28,H_EQ_rawGain_default_ChannelData,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.001338,0.00669,0.005352,3.67663316074993,28.6909940015335,28.6909940015335,NaN,13.9759932144291,1.92865493310657e-15,4.93108705777061,error,10,0.001638,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6607631
29,H_EQ_rawGain_default_ChannelData,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.001784,0.00892,0.007136,3.68253330669864,28.6770663297608,28.6770663297608,NaN,15.797547818178,1.92865493310657e-15,5.88491996720338,error,10,0.002184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8049959
30,H_EQ_rawGain_default_ChannelData,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.002676,0.01338,0.010704,3.76429000379435,28.4863385115057,28.4863385115057,NaN,17.0284460106087,1.92865493310657e-15,6.77861611480031,error,10,0.003276,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.061966
31,H_EQ_rawGain_default_ChannelData,GMSK,TPC,1/2_x8,1024,NaN,0,8,1,1,0,1,0,100,0,4,5,0.0008192,0.004096,0.0032768,3.69538626172923,28.646803201837,28.646803201837,NaN,15.8592176267504,1.92865493310657e-15,5.87907944976099,error,10,0.0097008,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,11.7520744
32,H_EQ_rawGain_default_ChannelData,GMSK,TPC,2/3_x4,1352,NaN,0,4,1,1,0,1,0,100,0,4,5,0.0008112,0.004056,0.0032448,3.75153181452691,28.5158273240609,28.5158273240609,NaN,16.0088806500678,1.92865493310657e-15,5.87860835852206,error,10,0.0047472,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,6.1370395
33,H_EQ_rawGain_std2_likely_TDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,4,5,0.000446,0.00223,0.001784,3.75097429000482,28.5171182517618,28.5171182517618,NaN,14.1928440530361,1.92865493310657e-15,5.04772390057041,error,10,0.0026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8278465
34,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000892,0.003568,0.002676,3.6939362985086,28.650211963756,28.650211963756,NaN,13.0612354877574,1.92865493310657e-15,4.32506747455986,error,10,0.0053712,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.4283503
35,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000669,0.002676,0.002007,4.00660735984032,27.944464310866,27.944464310866,NaN,13.1396591014906,1.92865493310657e-15,4.34406794863334,error,10,0.0040284,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1433413
36,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000594666666666667,0.00237866666666667,0.001784,4.03964412678886,27.8731378491709,27.8731378491709,NaN,13.533602760541,1.92865493310657e-15,4.60938054051735,error,10,0.0035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0154329
37,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.00053568,0.00214272,0.00160704,3.87741877725744,28.2291458172032,28.2291458172032,NaN,13.8667702750344,1.92865493310657e-15,4.84342409086718,error,10,0.0032256,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.9639075
38,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000513371428571429,0.00205348571428571,0.00154011428571429,3.80328551335989,28.396821415921,28.396821415921,NaN,13.9768603901235,1.92865493310657e-15,4.91679175628128,error,10,0.0030912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.9237122
39,H_EQ_rawGain_std2_likely_TDL,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.000892,0.00446,0.003568,3.74024119129799,28.5420078240526,28.5420078240526,NaN,11.4775054301054,1.92865493310657e-15,3.74549270128551,error,10,0.0006336,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.4086743
40,H_EQ_rawGain_std2_likely_TDL,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.000669,0.003345,0.002676,3.73227845897873,28.5605192348104,28.5605192348104,NaN,11.2935557792787,1.92865493310657e-15,3.66934334075536,error,10,0.00048,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.3338057
41,H_EQ_rawGain_std2_likely_TDL,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.0005575,0.0027875,0.00223,3.73540076628366,28.5532559291892,28.5532559291892,NaN,11.2291065024371,1.92865493310657e-15,3.64269177926578,error,10,0.0004032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.3095556
42,H_EQ_rawGain_std2_likely_TDL,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,4,5,0.000509714285714286,0.00254857142857143,0.00203885714285714,3.69951469271904,28.6371048705403,28.6371048705403,NaN,14.2078781855032,1.92865493310657e-15,5.04987896500726,error,10,0.0024576,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.2212586
43,H_EQ_rawGain_std2_likely_TDL,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.000892,0.00446,0.003568,3.71644744781086,28.5974400786231,28.5974400786231,NaN,12.3416707630271,1.92865493310657e-15,4.11206564315941,error,10,0.001092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.5477863
44,H_EQ_rawGain_std2_likely_TDL,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.001338,0.00669,0.005352,3.70691971926751,28.6197363876184,28.6197363876184,NaN,13.4454557437922,1.92865493310657e-15,4.62589655338655,error,10,0.001638,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6699677
45,H_EQ_rawGain_std2_likely_TDL,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.001784,0.00892,0.007136,3.71133511385539,28.6093965878971,28.6093965878971,NaN,14.1003247965057,1.92865493310657e-15,4.9797095163139,error,10,0.002184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7989058
46,H_EQ_rawGain_std2_likely_TDL,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.002676,0.01338,0.010704,3.88367462592319,28.2151432482226,28.2151432482226,NaN,13.8222573535533,1.92865493310657e-15,4.81299677439138,error,10,0.003276,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0447684
47,H_EQ_rawGain_std2_likely_TDL,GMSK,TPC,1/2_x8,1024,NaN,0,8,1,1,0,1,0,100,0,4,5,0.0008192,0.004096,0.0032768,3.72470880027572,28.5781534992633,28.5781534992633,NaN,13.8099180366176,1.92865493310657e-15,4.76333622301686,error,10,0.0097008,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,11.7268442
48,H_EQ_rawGain_std2_likely_TDL,GMSK,TPC,2/3_x4,1352,NaN,0,4,1,1,0,1,0,100,0,4,5,0.0008112,0.004056,0.0032448,3.76144351134399,28.4929091189844,28.4929091189844,NaN,12.8752908780673,1.92865493310657e-15,4.21627784349822,error,10,0.0047472,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,6.225136
49,H_EQ_rawGain_std3_likely_CDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,4,5,0.000446,0.00223,0.001784,3.67473393987606,28.6954819894274,28.6954819894274,NaN,14.0916538293247,1.92865493310657e-15,4.9237879973109,error,10,0.0026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8184376
50,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000892,0.003568,0.002676,3.70913315249729,28.6145515169982,28.6145515169982,NaN,14.5102015897039,1.92865493310657e-15,5.11989816513437,error,10,0.0053712,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.4274259
51,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000669,0.002676,0.002007,3.97876601472222,28.00503200623,28.00503200623,NaN,14.6766339606886,1.92865493310657e-15,5.20166154471701,error,10,0.0040284,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1267487
52,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000594666666666667,0.00237866666666667,0.001784,3.75132742351811,28.5163005617133,28.5163005617133,NaN,14.9882237240291,1.92865493310657e-15,5.42776382295381,error,10,0.0035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0270251
53,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.00053568,0.00214272,0.00160704,3.70844835382384,28.6161552973446,28.6161552973446,NaN,14.9433215796451,1.92865493310657e-15,5.38281725814748,error,10,0.0032256,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.979219
54,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000513371428571429,0.00205348571428571,0.00154011428571429,3.67662367812412,28.691016403863,28.691016403863,NaN,14.8167745979407,1.92865493310657e-15,5.30392493709705,error,10,0.0030912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.9195747
55,H_EQ_rawGain_std3_likely_CDL,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.000892,0.00446,0.003568,3.70574836073032,28.6224814966548,28.6224814966548,NaN,11.7506265813473,1.92865493310657e-15,3.8173884622881,error,10,0.0006336,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.4098399
56,H_EQ_rawGain_std3_likely_CDL,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.000669,0.003345,0.002676,3.7051398643788,28.6239078660739,28.6239078660739,NaN,11.0347341330676,1.92865493310657e-15,3.5365286286546,error,10,0.00048,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.3352606
57,H_EQ_rawGain_std3_likely_CDL,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,4,5,0.0005575,0.0027875,0.00223,3.74160979094393,28.5388301329587,28.5388301329587,NaN,10.6758050417913,1.92865493310657e-15,3.40277881505262,error,10,0.0004032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.3135203
58,H_EQ_rawGain_std3_likely_CDL,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,4,5,0.000509714285714286,0.00254857142857143,0.00203885714285714,3.70456830260903,28.6252478709301,28.6252478709301,NaN,13.5854511700783,1.92865493310657e-15,4.68613517267106,error,10,0.0024576,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.2226724
59,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.000892,0.00446,0.003568,3.70813061202791,28.616899540799,28.616899540799,NaN,13.184995204046,1.92865493310657e-15,4.47130111709875,error,10,0.001092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.533721
60,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.001338,0.00669,0.005352,3.76691953306229,28.4802731373218,28.4802731373218,NaN,13.2517609429932,1.92865493310657e-15,4.52811777730497,error,10,0.001638,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6449738
61,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.001784,0.00892,0.007136,3.7113799454221,28.6092916661703,28.6092916661703,NaN,13.1419957404542,1.92865493310657e-15,4.47757760950009,error,10,0.002184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8047042
62,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,4,5,0.002676,0.01338,0.010704,3.68568550031422,28.6696345180163,28.6696345180163,NaN,14.9743260411991,1.92865493310657e-15,5.40405593736211,error,10,0.003276,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.045882
63,H_EQ_rawGain_std3_likely_CDL,GMSK,TPC,1/2_x8,1024,NaN,0,8,1,1,0,1,0,100,0,4,5,0.0008192,0.004096,0.0032768,3.71582982994092,28.5988836632658,28.5988836632658,NaN,13.883401564275,1.92865493310657e-15,4.74735260077385,error,10,0.0097008,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,11.6156572
64,H_EQ_rawGain_std3_likely_CDL,GMSK,TPC,2/3_x4,1352,NaN,0,4,1,1,0,1,0,100,0,4,5,0.0008112,0.004056,0.0032448,3.73767398842937,28.5479716364616,28.5479716364616,NaN,14.3998650001929,1.92865493310657e-15,5.03062740573627,error,10,0.0047472,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,6.1367402
65,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,4,5,0.000446,0.00223,0.001784,3.85740367061225,28.2740982118103,28.2740982118103,NaN,11.921222230204,1.92865493310657e-15,3.85536967596905,error,10,0.0026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8253906
66,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000892,0.003568,0.002676,3.69013569931129,28.6591532601332,28.6591532601332,NaN,14.0267457717242,1.92865493310657e-15,4.74877700030551,error,10,0.0053712,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.4498647
67,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000669,0.002676,0.002007,3.67303641914182,28.6994953097403,28.6994953097403,NaN,13.5416567995737,1.92865493310657e-15,4.45299163722972,error,10,0.0040284,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1455132
68,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000594666666666667,0.00237866666666667,0.001784,3.67983539676287,28.683432147597,28.683432147597,NaN,12.3720291876687,1.92865493310657e-15,3.99987078161805,error,10,0.0035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0325706
69,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.00053568,0.00214272,0.00160704,3.72145336111272,28.5857483881422,28.5857483881422,NaN,11.7015655858232,1.92865493310657e-15,3.75202255998954,error,10,0.0032256,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.951777
70,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,3,4,0.000513371428571429,0.00205348571428571,0.00154011428571429,3.78581778045853,28.4368058679084,28.4368058679084,NaN,11.6541316511928,1.92865493310657e-15,3.72864184429751,error,10,0.0030912,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.9241961
